ASPM : City Pair Analysis : All Flights Report,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
From 4/1/2024 To 6/28/2024 Days Omitted ; Departure=DFW : Use Flight Plan,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Departure,Arrival,Date,Departure Hour,Flight Count,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,EDCT,EDCT>0,Gate Departure Delay,Taxi Out Delay,Average Taxi Out Time,Airport Departure Delay,Airborne Delay,Taxi In Delay,Block Delay,Gate Arrival Delay
DFW,SLC,5/28/24,17,1,100,100,100,0,0,0,12.4,23,12,0,0.7,0,0
DFW,SLC,5/28/24,19,2,100,0,50,0,0,0.5,27.6,41,28,4,0.95,27,13.5
DFW,SLC,5/29/24,5,1,0,0,0,0,0,286,4.6,18,291,0,2.9,0,275
DFW,SLC,5/29/24,8,1,100,100,100,0,0,0,9.6,23,10,2,4.9,9,9
DFW,SLC,5/29/24,9,1,100,100,100,0,0,0,3.4,14,0,0,2.7,0,0
DFW,SLC,5/29/24,11,1,0,0,0,0,0,142,3.4,14,145,0,3.7,0,132
DFW,SLC,5/29/24,12,1,100,100,100,0,0,0,5.6,19,0,0,7.9,0,0
DFW,SLC,5/29/24,14,1,100,100,100,0,0,3,10.6,24,14,0,0.9,0,0
DFW,SLC,5/29/24,17,1,0,0,0,0,0,64,5.4,16,69,0,1.7,0,59
DFW,SLC,5/29/24,19,1,100,0,100,0,0,0,23.6,37,15,0,10.9,12,3
DFW,SLC,5/29/24,21,1,100,100,100,0,0,0,7.4,18,7,1,1.7,0,0
DFW,SLC,5/29/24,22,1,100,100,100,0,0,7,3.4,14,10,0,1.7,0,0
DFW,SLC,5/30/24,5,1,100,100,100,0,0,4,4.6,18,9,0,0.9,0,0
DFW,SLC,5/30/24,8,1,100,100,100,0,0,0,5.6,19,1,0,3.9,0,0
DFW,SLC,5/30/24,9,1,0,0,0,0,0,64,6.4,17,70,0,0.7,0,60
DFW,SLC,5/30/24,12,1,0,0,0,0,0,155,6.6,20,162,0,12.9,9,164
DFW,SLC,5/30/24,13,1,0,0,0,0,0,100,5.4,16,105,0,1.7,0,98
DFW,SLC,5/30/24,14,1,100,0,100,0,0,12,9.6,23,22,0,0.9,0,8
DFW,SLC,5/30/24,16,1,100,100,0,0,0,0,11.4,24,0,30,87.4,128,103
DFW,SLC,5/30/24,19,1,100,100,100,0,0,6,4.6,18,11,3,4.9,0,2
DFW,SLC,5/31/24,5,1,100,100,100,0,0,4,6.6,20,11,7,2.9,5,9
DFW,SLC,5/31/24,8,1,100,100,100,0,0,0,3.6,17,0,9,1.9,4,0
DFW,SLC,5/31/24,9,1,100,0,100,0,0,5,11.4,22,16,1,0,0,5
DFW,SLC,5/31/24,11,1,100,100,100,0,0,2,2.4,13,4,0,0.7,0,0
DFW,SLC,5/31/24,12,1,100,100,100,0,0,0,3.6,17,0,0,0,0,0
DFW,SLC,5/31/24,13,1,0,0,0,0,0,42,4.4,15,46,3,6.7,2,44
DFW,SLC,5/31/24,14,1,100,100,100,0,0,0,1.6,15,0,1,6.9,0,0
DFW,SLC,5/31/24,17,1,0,0,0,0,0,44,5.4,16,49,0,1.7,3,47
DFW,SLC,5/31/24,19,1,0,0,0,0,0,61,20.6,35,82,0,3,15,76
DFW,SLC,5/31/24,21,1,100,100,100,0,0,0,8.5,19,5,0,1.9,0,0
DFW,SLC,5/31/24,22,1,0,0,0,0,0,69,7.5,18,77,0,1.9,0,68
DFW,SLC,6/3/24,5,1,100,100,100,0,0,2,0,14,2,4,2,0,0
DFW,SLC,6/3/24,8,1,100,100,100,0,0,0,1.6,16,0,1,5,0,0
DFW,SLC,6/3/24,9,1,100,100,100,0,0,6,6.5,17,13,1,1.9,0,3
DFW,SLC,6/3/24,11,1,100,0,100,0,0,13,2.5,13,16,0,1.9,0,2
DFW,SLC,6/3/24,12,1,100,0,100,0,0,0,23.6,38,18,2,0,14,8
DFW,SLC,6/3/24,13,1,100,100,100,0,0,0,2.5,13,3,4,0.9,0,0
DFW,SLC,6/3/24,14,1,100,100,100,0,0,0,16.6,31,14,0,7,6,3
DFW,SLC,6/3/24,17,1,0,0,0,0,0,45,32.5,43,78,4,0.9,24,69
DFW,SLC,6/3/24,19,1,0,0,0,0,0,49,27.6,42,77,0,1,9,58
DFW,SLC,6/3/24,21,1,0,0,100,0,0,15,2.5,13,18,3,1.9,0,9
DFW,SLC,6/3/24,22,1,0,0,0,0,0,25,9.5,20,35,0,0,0,22
DFW,SLC,6/4/24,5,1,100,100,100,0,0,0,5.6,20,0,2,1,0,0
DFW,SLC,6/4/24,8,1,100,100,100,0,0,0,14.6,29,9,0,9,13,7
DFW,SLC,6/4/24,9,1,0,0,0,0,0,21,4.5,15,26,4,1.9,0,19
DFW,SLC,6/4/24,11,1,100,100,100,0,0,0,9.5,20,7,0,2.9,0,0
DFW,SLC,6/4/24,12,1,100,100,100,0,0,7,3.6,18,11,0,6,0,0
DFW,SLC,6/4/24,13,2,50,50,0,0,0,21.5,5.55,17.5,27.5,3,3.7,8,26
DFW,SLC,6/4/24,14,1,100,100,100,0,0,0,3.6,18,0,0,4,0,0
DFW,SLC,6/4/24,17,2,100,100,100,0,0,0,2.8,13,3,0,0.1,1.5,2
DFW,SLC,6/4/24,19,1,100,100,100,0,0,0,17.6,32,12,0,3,1,0
DFW,SLC,6/4/24,21,1,100,100,100,0,0,0,8.5,19,8,1,1.9,0,0
DFW,SLC,6/4/24,22,1,100,100,100,0,0,9,3.5,14,13,0,2.9,0,3
DFW,SLC,6/5/24,5,1,0,0,0,0,0,129,6.6,21,136,3,0,0,125
DFW,SLC,6/5/24,8,1,0,0,0,0,0,36,12.6,27,49,1,0,0,35
DFW,SLC,6/5/24,11,1,100,0,100,0,0,6,8.5,19,15,0,3.9,0,0
DFW,SLC,6/5/24,12,1,0,0,100,0,0,27,1.6,16,29,0,0,0,4
DFW,SLC,6/5/24,13,1,100,100,100,0,0,0,4.5,15,5,0,1.9,0,0
DFW,SLC,6/5/24,14,1,100,100,100,0,0,0,2.6,17,0,0,2,0,0
DFW,SLC,6/5/24,17,1,0,0,0,0,0,19,15.5,26,35,0,0.9,0,15
DFW,SLC,6/5/24,19,1,100,100,100,0,0,0,3.6,18,1,0,13,0,0
DFW,SLC,6/5/24,21,1,0,0,0,0,0,112,7.5,18,120,0,3.9,0,104
DFW,SLC,6/5/24,22,1,0,0,0,0,0,24,22.5,33,47,0,0,3,27
DFW,SLC,6/6/24,5,1,100,100,100,0,0,0,5.6,20,3,1,1,0,0
DFW,SLC,6/6/24,8,1,100,100,100,0,0,0,2.6,17,0,1,1,0,0
DFW,SLC,6/6/24,9,1,0,0,100,0,0,23,4.5,15,28,0,1.9,0,11
DFW,SLC,6/6/24,11,1,100,100,100,0,0,0,4.5,15,0,0,3.9,0,0
DFW,SLC,6/6/24,12,1,100,100,100,0,0,0,17.6,32,12,0,3,0,0
DFW,SLC,6/6/24,13,2,100,50,100,0,0,6,7.55,19.5,9,0,2.7,0,0
DFW,SLC,6/6/24,14,1,100,100,100,0,0,0,7.6,22,2,0,5,0,0
DFW,SLC,6/6/24,17,1,0,0,100,0,0,16,6.5,17,23,0,4.9,0,11
DFW,SLC,6/6/24,19,1,100,100,100,0,0,0,9.6,24,8,0,3,0,0
DFW,SLC,6/6/24,21,1,0,0,0,0,0,28,5.5,16,34,0,1.9,0,16
DFW,SLC,6/6/24,22,1,100,100,100,0,0,1,5.5,16,7,0,4.9,0,0
DFW,SLC,6/7/24,5,1,100,100,100,0,0,0,3.6,18,1,0,0,0,0
DFW,SLC,6/7/24,8,1,100,100,100,0,0,0,3.6,18,0,0,0,0,0
DFW,SLC,6/7/24,9,1,100,100,100,0,0,0,17.5,28,14,0,3.9,0,0
DFW,SLC,6/7/24,11,1,0,0,0,0,0,28,8.5,19,37,0,1.9,0,16
DFW,SLC,6/7/24,12,1,0,0,100,0,0,20,4.6,19,25,8,2,0,14
DFW,SLC,6/7/24,13,1,100,100,100,0,0,5,6.5,17,12,8,1.9,0,5
DFW,SLC,6/7/24,14,1,100,100,100,0,0,0,3.6,18,0,0,1,0,0
DFW,SLC,6/7/24,17,1,0,0,0,0,0,41,5.5,16,47,0,0.9,0,36
DFW,SLC,6/7/24,18,1,100,100,100,0,0,0,7.6,22,0,0,2,0,0
DFW,SLC,6/7/24,21,1,100,100,100,0,0,7,2.5,13,10,0,1.9,0,0
DFW,SLC,6/7/24,22,1,0,0,0,0,0,22,29.5,40,52,0,0.9,15,37
DFW,SLC,6/10/24,5,1,100,100,100,0,0,0,0,10,0,0,1,0,0
DFW,SLC,6/10/24,8,1,100,100,100,0,0,0,1.6,16,0,0,3,0,0
DFW,SLC,6/10/24,9,1,100,100,100,0,0,0,13.5,24,7,0,0,0,0
DFW,SLC,6/10/24,11,1,100,0,100,0,0,9,8.5,19,18,0,4.9,0,0
DFW,SLC,6/10/24,12,1,100,100,100,0,0,0,5.6,20,0,0,2,0,0
DFW,SLC,6/10/24,13,1,100,100,100,0,0,0,3.5,14,0,0,0,0,0
DFW,SLC,6/10/24,14,1,100,100,100,0,0,3,1.6,16,5,0,1,0,0
DFW,SLC,6/10/24,17,1,100,0,100,0,0,8,10.5,21,19,0,2.9,0,3
DFW,SLC,6/10/24,18,1,100,100,100,0,0,5,0.6,15,6,1,2,0,0
DFW,SLC,6/10/24,21,1,0,0,0,0,0,43,13.5,24,57,0,2.9,0,43
DFW,SLC,6/10/24,22,1,0,0,100,0,0,24,3.5,14,28,0,0,0,5
DFW,SLC,6/11/24,5,1,100,100,100,0,0,0,2.6,17,1,6,3,0,0
DFW,SLC,6/11/24,8,1,100,100,100,0,0,0,2.6,17,0,3,0,0,0
DFW,SLC,6/11/24,9,1,100,100,100,0,0,0,11.5,22,9,0,2.9,2,0
DFW,SLC,6/11/24,11,2,50,50,0,0,0,22.5,1.8,13,24,0,10.2,3,16.5
DFW,SLC,6/11/24,12,1,100,100,100,0,0,0,6.6,21,4,0,0,0,0
DFW,SLC,6/11/24,13,1,100,100,100,0,0,0,1.5,12,0,0,0.9,0,0
DFW,SLC,6/11/24,14,1,0,0,0,0,0,27,18.6,33,46,0,2,12,39
DFW,SLC,6/11/24,17,1,0,0,0,0,0,79,5.5,16,85,0,1.9,0,65
DFW,SLC,6/11/24,18,1,0,0,0,0,0,22,4.6,19,27,0,8,0,20
DFW,SLC,6/11/24,21,1,100,0,100,0,0,13,7.5,18,21,1,7.9,0,10
DFW,SLC,6/11/24,22,1,0,0,0,0,0,43,7.5,18,51,0,2.9,0,29
DFW,SLC,6/12/24,5,1,100,100,100,0,0,0,2.6,17,0,8,0,0,0
DFW,SLC,6/12/24,8,1,100,100,100,0,0,0,0,14,0,2,0,0,0
DFW,SLC,6/12/24,9,1,0,0,0,0,0,86,18.5,29,105,0,2.9,5,91
DFW,SLC,6/12/24,11,1,0,0,0,0,0,84,13.5,24,98,0,1.9,0,81
DFW,SLC,6/12/24,12,1,100,0,100,0,0,0,28.6,43,27,3,0,15,13
DFW,SLC,6/12/24,13,1,100,100,100,0,0,1,4.5,15,6,2,3.9,0,0
DFW,SLC,6/12/24,14,1,100,100,100,0,0,0,7.6,22,2,0,4,0,0
DFW,SLC,6/12/24,17,1,100,100,100,0,0,0,5.5,16,4,0,0.9,0,0
DFW,SLC,6/12/24,18,1,100,100,100,0,0,0,0.6,15,0,0,2,0,0
DFW,SLC,6/12/24,21,1,100,0,100,0,0,10,11.5,22,22,0,5.9,0,4
DFW,SLC,6/12/24,22,1,100,100,100,0,0,8,4.5,15,13,0,0,0,0
DFW,SLC,6/13/24,5,1,100,100,100,0,0,0,0,13,0,1,4,0,0
DFW,SLC,6/13/24,8,1,100,100,100,0,0,0,0.6,15,0,0,1,0,0
DFW,SLC,6/13/24,9,1,100,100,100,0,0,0,3.5,14,3,0,0,0,0
DFW,SLC,6/13/24,11,1,100,100,100,0,0,0,0,10,0,7,1.9,0,0
DFW,SLC,6/13/24,12,1,0,0,0,0,0,20,7.6,22,28,0,5,3,23
DFW,SLC,6/13/24,13,2,100,100,100,0,0,1.5,3.05,15,4.5,1.5,1.2,0,0
DFW,SLC,6/13/24,14,1,100,100,100,0,0,6,0,14,6,0,23,7,13
DFW,SLC,6/13/24,17,1,0,0,0,0,0,45,30.5,41,76,4,2.9,19,64
DFW,SLC,6/13/24,18,1,100,100,100,0,0,0,1.6,16,0,0,1,0,0
DFW,SLC,6/13/24,21,1,100,0,100,0,0,6,14.5,25,21,0,3.9,1,7
DFW,SLC,6/13/24,22,1,100,100,100,0,0,6,0.5,11,7,1,19.9,2,8
DFW,SLC,6/14/24,5,1,100,100,100,0,0,0,14.6,29,14,4,0,1,0
DFW,SLC,6/14/24,8,1,0,0,0,0,0,211,5.6,20,217,2,2,0,204
DFW,SLC,6/14/24,9,1,100,0,100,0,0,6,8.5,19,15,3,0.9,0,1
DFW,SLC,6/14/24,11,1,100,100,100,0,0,8,5.5,16,14,4,4.9,0,1
DFW,SLC,6/14/24,12,1,100,100,100,0,0,0,10.6,25,8,2,0,0,0
DFW,SLC,6/14/24,13,1,100,100,100,0,0,0,0.5,11,1,5,0.9,0,0
DFW,SLC,6/14/24,14,1,100,100,100,0,0,0,6.6,21,1,4,2,11,5
DFW,SLC,6/14/24,17,1,0,0,0,0,0,66,9.5,20,76,30,1.9,30,96
DFW,SLC,6/14/24,18,1,100,100,100,0,0,0,2.6,17,0,3,0,0,0
DFW,SLC,6/14/24,22,1,0,0,0,0,0,44,5.5,16,50,2,2.9,9,53
DFW,SLC,6/17/24,5,1,100,100,100,0,0,0,6.6,21,3,3,0,0,0
DFW,SLC,6/17/24,8,1,100,100,100,0,0,0,1.6,16,0,0,2,0,0
DFW,SLC,6/17/24,9,1,100,100,100,0,0,0,7.5,18,6,0,0,0,0
DFW,SLC,6/17/24,11,1,100,100,100,0,0,0,5.5,16,3,0,1.9,0,0
DFW,SLC,6/17/24,12,1,100,100,100,0,0,1,4.6,19,6,0,4,0,0
DFW,SLC,6/17/24,13,1,0,0,0,0,0,30,1.5,12,32,1,5.9,0,24
DFW,SLC,6/17/24,14,1,100,100,100,0,0,0,3.6,18,0,0,3,0,0
DFW,SLC,6/17/24,17,1,0,0,0,0,0,20,18.5,29,39,0,0,3,23
DFW,SLC,6/17/24,18,1,100,100,100,0,0,0,13.6,28,8,0,0,0,0
DFW,SLC,6/17/24,21,1,100,100,100,0,0,5,5.5,16,11,0,4.9,0,0
DFW,SLC,6/17/24,22,1,100,0,100,0,0,14,5.5,16,20,0,3.9,0,7
DFW,SLC,6/18/24,5,1,100,100,100,0,0,0,0.6,15,0,1,0,0,0
DFW,SLC,6/18/24,8,1,100,100,100,0,0,0,1.6,16,0,0,3,0,0
DFW,SLC,6/18/24,9,1,100,0,100,0,0,0,26.5,37,23,1,6.9,18,14
DFW,SLC,6/18/24,11,2,100,100,50,0,0,7,3.05,15,10.5,0,23.2,21.5,25.5
DFW,SLC,6/18/24,12,1,100,100,100,0,0,0,5.6,20,0,12,0,3,0
DFW,SLC,6/18/24,13,1,100,100,100,0,0,6,1.5,12,8,0,1.9,0,0
DFW,SLC,6/18/24,14,1,100,100,100,0,0,0,15.6,30,11,0,2,3,0
DFW,SLC,6/18/24,17,1,100,100,100,0,0,6,0,10,6,0,2.9,0,0
DFW,SLC,6/18/24,18,1,100,100,100,0,0,0,0,14,0,0,4,0,0
DFW,SLC,6/18/24,21,1,0,0,0,0,0,87,2.5,13,90,0,0.9,0,68
DFW,SLC,6/18/24,22,1,100,100,100,0,0,0,1.5,12,0,0,1.9,0,0
DFW,SLC,6/19/24,5,1,100,100,100,0,0,0,5.6,20,1,0,2,0,0
DFW,SLC,6/19/24,8,1,100,100,100,0,0,0,5.6,20,0,4,11,8,0
DFW,SLC,6/19/24,9,1,100,100,100,0,0,0,10.5,21,11,0,3.9,0,0
DFW,SLC,6/19/24,11,1,100,100,100,0,0,0,3.5,14,0,0,1.9,0,0
DFW,SLC,6/19/24,12,1,100,0,100,0,0,8,6.6,21,15,0,2,0,0
DFW,SLC,6/19/24,13,1,0,0,0,0,0,60,2.5,13,63,0,6.9,0,52
DFW,SLC,6/19/24,14,1,100,100,100,0,0,9,3.6,18,13,0,0,0,0
DFW,SLC,6/19/24,17,1,100,100,100,0,0,0,7.5,18,8,0,1.9,0,0
DFW,SLC,6/19/24,18,1,100,100,100,0,0,0,7.6,22,0,0,0,0,0
DFW,SLC,6/19/24,21,1,100,0,100,0,0,1,14.5,25,16,0,2.9,0,0
DFW,SLC,6/19/24,22,1,100,100,100,0,0,2,0.5,11,3,0,0.9,0,0
DFW,SLC,6/20/24,5,1,100,100,100,0,0,0,3.6,18,0,0,3,0,0
DFW,SLC,6/20/24,8,1,100,100,100,0,0,0,2.6,17,0,0,3,0,0
DFW,SLC,6/20/24,9,1,100,100,100,0,0,0,9.5,20,5,0,0.9,0,0
DFW,SLC,6/20/24,11,1,100,100,100,0,0,0,6.5,17,1,0,1.9,0,0
DFW,SLC,6/20/24,12,1,100,100,100,0,0,0,3.6,18,0,2,6,0,0
DFW,SLC,6/20/24,13,2,100,50,100,0,0,5,6.55,18.5,8,2,6.2,0,3.5
DFW,SLC,6/20/24,14,1,100,100,100,0,0,0,0,12,0,0,4,0,0
DFW,SLC,6/20/24,17,1,0,0,0,0,0,31,5.5,16,37,2,1.9,9,40
DFW,SLC,6/20/24,18,1,100,100,100,0,0,0,14.6,29,0,0,3,1,0
DFW,SLC,6/20/24,21,1,100,100,100,0,0,4,7.5,18,12,0,0,0,0
DFW,SLC,6/20/24,22,1,100,100,100,0,0,1,5.5,16,7,0,0.9,0,0
DFW,SLC,6/21/24,5,1,100,100,100,0,0,0,0.6,15,0,1,3,0,0
DFW,SLC,6/21/24,8,1,100,100,100,0,0,0,3.6,18,0,0,1,0,0
DFW,SLC,6/21/24,9,1,0,0,0,0,0,16,12.5,23,29,0,1.9,1,17
DFW,SLC,6/21/24,11,1,0,0,0,0,0,65,11.5,22,77,132,0.9,144,209
DFW,SLC,6/21/24,12,1,100,0,0,0,0,0,19.6,34,16,76,3,98,94
DFW,SLC,6/21/24,13,1,100,100,100,0,0,0,0,10,0,19,0,12,10
DFW,SLC,6/21/24,14,1,100,100,100,0,0,0,2.6,17,0,7,2,11,0
DFW,SLC,6/21/24,17,1,100,100,100,0,0,0,4.5,15,0,0,2.9,6,0
DFW,SLC,6/21/24,18,1,100,0,100,0,0,1,14.6,29,16,11,0,11,12
DFW,SLC,6/21/24,21,1,100,0,0,0,0,12,9.5,20,22,6,1.9,5,17
DFW,SLC,6/21/24,22,1,100,100,100,0,0,0,15.5,26,12,0,1.9,3,0
DFW,SLC,6/24/24,5,1,100,100,100,0,0,0,0.6,15,0,0,3,0,0
DFW,SLC,6/24/24,8,1,100,100,100,0,0,0,16.6,31,10,0,0,1,0
DFW,SLC,6/24/24,9,1,100,100,100,0,0,0,9.5,20,9,1,0.9,0,0
DFW,SLC,6/24/24,11,1,100,100,100,0,0,0,1.5,12,0,0,2.9,0,0
DFW,SLC,6/24/24,12,1,100,0,100,0,0,7,9.6,24,17,0,3,0,4
DFW,SLC,6/24/24,13,1,0,0,0,0,0,68,8.5,19,77,0,4.9,0,66
DFW,SLC,6/24/24,14,1,100,100,100,0,0,0,13.6,28,13,0,1,0,0
DFW,SLC,6/24/24,17,1,100,100,100,0,0,2,0,10,2,0,1.9,0,0
DFW,SLC,6/24/24,18,1,100,100,100,0,0,1,0.6,15,2,0,1,0,0
DFW,SLC,6/24/24,21,1,100,0,100,0,0,13,4.5,15,18,0,3.9,0,7
DFW,SLC,6/24/24,22,1,0,0,0,0,0,39,14.5,25,54,0,2.9,0,35
DFW,SLC,6/25/24,5,1,100,100,100,0,0,0,4.6,19,1,0,2,0,0
DFW,SLC,6/25/24,8,1,100,100,100,0,0,0,1.6,16,0,5,3,0,0
DFW,SLC,6/25/24,9,1,0,0,0,0,0,34,15.5,26,50,1,0.9,5,39
DFW,SLC,6/25/24,11,2,50,50,50,0,0,11,4.05,16,15.5,1,24.7,20,28.5
DFW,SLC,6/25/24,12,1,100,0,100,0,0,0,18.6,33,15,0,2,5,1
DFW,SLC,6/25/24,13,1,0,0,0,0,0,37,3.5,14,41,0,0,0,28
DFW,SLC,6/25/24,14,1,100,100,100,0,0,0,3.6,18,0,0,1,0,0
DFW,SLC,6/25/24,17,1,100,100,100,0,0,0,2.5,13,2,0,0.9,0,0
DFW,SLC,6/25/24,18,1,100,100,100,0,0,6,0.6,15,7,0,1,0,0
DFW,SLC,6/25/24,21,1,0,0,0,0,0,47,4.5,15,52,0,6.9,4,51
DFW,SLC,6/25/24,22,1,100,100,100,0,0,0,4.5,15,0,1,4.9,7,1
DFW,SLC,6/26/24,5,1,100,100,100,0,0,0,17.6,32,10,2,0,5,0
DFW,SLC,6/26/24,8,1,100,100,100,0,0,0,1.6,16,0,0,1,0,0
DFW,SLC,6/26/24,9,1,0,0,100,0,0,17,7.5,18,25,0,1.9,0,7
DFW,SLC,6/26/24,11,1,0,0,0,0,0,42,16.5,27,59,0,5.9,6,48
DFW,SLC,6/26/24,12,1,100,100,100,0,0,0,5.6,20,2,0,1,0,0
DFW,SLC,6/26/24,13,1,0,0,0,0,0,43,0.5,11,44,4,4.9,0,37
DFW,SLC,6/26/24,14,1,100,100,100,0,0,0,9.6,24,0,0,4,0,0
DFW,SLC,6/26/24,17,1,100,100,100,0,0,0,8.5,19,9,13,1.9,11,11
DFW,SLC,6/26/24,18,1,0,0,0,0,0,18,17.6,32,36,13,0,13,31
DFW,SLC,6/26/24,21,1,0,0,0,0,0,30,1.5,12,32,0,6.9,5,35
DFW,SLC,6/26/24,22,1,0,0,0,0,0,25,7.5,18,33,5,1.9,8,33
DFW,SLC,6/27/24,5,1,100,100,100,0,0,0,3.6,18,3,7,4,0,0
DFW,SLC,6/27/24,8,1,100,100,100,0,0,0,5.6,20,2,0,0,0,0
DFW,SLC,6/27/24,9,1,0,0,0,0,0,121,9.5,20,131,5,0,0,117
DFW,SLC,6/27/24,11,1,100,100,100,0,0,0,0.5,11,0,0,0.9,0,0
DFW,SLC,6/27/24,12,1,100,100,100,0,0,0,3.6,18,0,0,2,0,0
DFW,SLC,6/27/24,13,2,50,50,50,0,0,42,9.05,21,50.5,16,0.7,22,64
DFW,SLC,6/27/24,14,1,100,100,100,0,0,0,6.6,21,7,0,8,0,0
DFW,SLC,6/27/24,17,1,0,0,0,0,0,27,8.5,19,36,12,2.9,17,44
DFW,SLC,6/27/24,18,1,100,100,100,0,0,0,7.6,22,0,7,3,3,0
DFW,SLC,6/27/24,21,1,0,0,0,0,0,31,9.5,20,41,1,0.9,0,29
DFW,SLC,6/27/24,22,1,100,100,100,0,0,2,9.5,20,12,4,0.9,0,0
DFW,SLC,6/28/24,5,1,100,100,100,0,0,0,0,14,0,0,0,0,0
DFW,SLC,6/28/24,8,1,100,100,100,0,0,7,6.6,21,14,0,4,0,1
DFW,SLC,6/28/24,9,1,100,100,100,0,0,0,12.5,23,11,2,0,0,0
DFW,SLC,6/28/24,11,1,100,0,100,0,0,14,2.5,13,17,0,1.9,0,0
DFW,SLC,6/28/24,12,1,100,0,100,0,0,0,17.6,32,17,0,6,5,4
DFW,SLC,6/28/24,13,1,100,100,100,0,0,6,2.5,13,9,0,2.9,0,0
DFW,SLC,6/28/24,14,1,100,100,100,0,0,0,6.6,21,2,0,3,0,0
DFW,SLC,6/28/24,17,1,0,0,0,0,0,57,13.5,24,71,0,2.9,0,56
DFW,SLC,6/28/24,18,1,100,0,100,0,0,12,3.6,18,16,0,2,0,0
DFW,SLC,6/28/24,21,1,0,0,0,0,0,25,11.5,22,37,4,1.9,2,27
DFW,SLC,6/28/24,22,1,0,0,0,0,0,17,9.5,20,27,11,1.9,6,23
DFW,SMF,4/1/24,8,1,100,100,100,0,0,0,14.4,25,8,0,0.6,0,0
DFW,SMF,4/1/24,11,1,100,100,100,0,0,0,0.4,11,0,0,1.6,0,0
DFW,SMF,4/1/24,17,1,0,0,0,0,0,67,19.4,30,86,10,1.6,6,73
DFW,SMF,4/1/24,22,1,100,100,100,0,0,4,8.4,19,12,0,0.6,0,0
DFW,SMF,4/2/24,8,1,0,0,100,0,0,23,23.4,34,46,0,0.6,0,14
DFW,SMF,4/2/24,11,1,100,100,100,0,0,0,4.4,15,3,0,0.6,0,0
DFW,SMF,4/2/24,17,1,100,0,100,0,0,14,10.4,21,24,0,0,0,0
DFW,SMF,4/2/24,22,1,100,100,100,0,0,0,4.4,15,1,0,7.6,0,0
DFW,SMF,4/3/24,8,1,100,0,100,0,0,11,14.4,25,25,0,0,0,0
DFW,SMF,4/3/24,11,1,0,0,100,0,0,16,6.4,17,22,0,0.6,0,0
DFW,SMF,4/3/24,17,1,100,100,100,0,0,0,6.4,17,5,0,0,0,0
DFW,SMF,4/3/24,22,1,100,0,100,0,0,3,12.4,23,15,0,0,0,0
DFW,SMF,4/4/24,8,1,0,0,0,0,0,73,10.4,21,83,0,0,0,60
DFW,SMF,4/4/24,11,1,100,100,100,0,0,0,1.4,12,0,2,0.6,0,0
DFW,SMF,4/4/24,16,1,100,0,100,0,0,12,5.4,16,17,0,0,0,0
DFW,SMF,4/4/24,21,1,0,0,0,0,0,59,0.4,11,59,0,0.6,0,37
DFW,SMF,4/4/24,22,1,100,100,0,0,0,0,0,10,0,0,38.6,18,15
DFW,SMF,4/5/24,8,1,100,100,100,0,0,0,11.4,22,5,6,0,0,0
DFW,SMF,4/5/24,11,1,100,100,100,0,0,0,8.4,19,8,7,2.6,2,2
DFW,SMF,4/5/24,16,1,100,100,100,0,0,0,7.4,18,4,0,0,0,0
DFW,SMF,4/5/24,21,1,0,0,0,0,0,18,5.4,16,23,9,0,5,23
DFW,SMF,4/5/24,22,1,100,100,100,0,0,3,6.4,17,9,0,1.6,0,0
DFW,SMF,4/8/24,8,1,100,0,100,0,0,5,11.4,22,16,2,0.6,0,0
DFW,SMF,4/8/24,11,1,100,100,100,0,0,0,2.4,13,0,2,0.6,0,0
DFW,SMF,4/8/24,16,1,100,100,100,0,0,11,0.4,11,11,0,0,0,0
DFW,SMF,4/8/24,21,1,0,0,0,0,0,29,19.4,30,48,0,2.6,3,32
DFW,SMF,4/8/24,22,1,0,0,0,0,0,92,2.4,13,94,0,0.6,0,81
DFW,SMF,4/9/24,8,1,0,0,100,0,0,18,5.4,16,23,2,0.6,0,4
DFW,SMF,4/9/24,11,1,100,0,0,0,0,3,44.4,55,47,0,0,48,51
DFW,SMF,4/9/24,16,1,0,0,100,0,0,15,1.4,12,16,5,0.6,0,11
DFW,SMF,4/9/24,22,1,100,100,100,0,0,0,10.4,21,5,0,1.6,0,0
DFW,SMF,4/10/24,8,1,100,100,100,0,0,0,8.4,19,7,11,0.6,1,0
DFW,SMF,4/10/24,11,1,100,0,0,0,0,0,44.4,55,42,3,0.6,36,34
DFW,SMF,4/10/24,16,1,0,0,0,0,0,38,4.4,15,42,4,1.6,0,30
DFW,SMF,4/10/24,21,1,100,0,100,0,0,14,3.4,14,17,0,1.6,0,0
DFW,SMF,4/10/24,22,1,100,100,100,0,0,1,5.4,16,6,0,2.6,0,0
DFW,SMF,4/11/24,8,1,0,0,0,0,0,119,16.4,27,135,2,1.6,2,121
DFW,SMF,4/11/24,11,1,100,100,100,0,0,1,3.4,14,4,2,0,0,0
DFW,SMF,4/11/24,16,1,0,0,100,0,0,17,7.4,18,24,0,0,0,5
DFW,SMF,4/11/24,21,1,0,0,0,0,0,31,6.4,17,37,0,1.6,0,19
DFW,SMF,4/11/24,22,1,100,100,100,0,0,9,2.4,13,11,0,15.6,0,8
